INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,MIDCPNIFTY,27/01/2026,00013725.00,CE      ,00000380.65,00000380.65,00000220.65,00000225.50,000000000005400,            14160,              118,              109,      198067572.00,        3721572.00
OPTIDX    ,MIDCPNIFTY,27/01/2026,00013725.00,PE      ,00000215.55,00000237.95,00000194.10,00000232.00,000000000001800,             6000,              050,              050,       83637660.00,        1287660.00
OPTIDX    ,MIDCPNIFTY,27/01/2026,00013825.00,CE      ,00000215.50,00000222.65,00000182.55,00000183.00,000000000002400,             1800,              015,              011,       25231848.00,         346848.00
OPTIDX    ,MIDCPNIFTY,27/01/2026,00013925.00,CE      ,00000158.00,00000192.85,00000135.00,00000136.70,000000000006840,             8640,              072,              052,      121580910.00,        1268910.00
OPTIDX    ,MIDCPNIFTY,27/01/2026,00014025.00,CE      ,00000136.40,00000146.00,00000136.40,00000146.00,000000000000120,              240,              002,              002,        3399888.00,          33888.00
OPTIDX    ,MIDCPNIFTY,27/01/2026,00014425.00,CE      ,00000066.15,00000066.15,00000038.95,00000038.95,000000000000600,             1200,              010,              010,       17360520.00,          50520.00
OPTIDX    ,NIFTYNXT50,30/12/2025,00066500.00,PE      ,00000012.60,00000012.60,00000003.00,00000003.25,000000000000700,             1375,              055,              028,       91445491.25,           7991.25
OPTIDX    ,NIFTYNXT50,30/12/2025,00066900.00,PE      ,00000010.00,00000015.00,00000010.00,00000011.50,000000000001225,              125,              005,              003,        8363987.50,           1487.50
OPTIDX    ,NIFTYNXT50,30/12/2025,00067700.00,PE      ,00000010.00,00000021.95,00000010.00,00000010.75,000000000000400,              550,              022,              012,       37242468.75,           7468.75
OPTIDX    ,NIFTYNXT50,30/12/2025,00068100.00,PE      ,00000042.25,00000042.25,00000035.10,00000035.10,000000000000450,              400,              016,              010,       27255417.50,          15417.50
OPTIDX    ,NIFTYNXT50,30/12/2025,00068500.00,CE      ,00000590.00,00000671.05,00000180.00,00000213.50,000000000005425,             7775,              311,              266,      535099431.25,        2511931.25
OPTIDX    ,NIFTYNXT50,30/12/2025,00068500.00,PE      ,00000088.00,00000185.25,00000049.50,00000137.05,000000000004425,            12350,              494,              306,      847254405.00,        1279405.00
OPTIDX    ,NIFTYNXT50,30/12/2025,00068900.00,CE      ,00000280.15,00000280.15,00000060.00,00000064.05,000000000000500,              650,              026,              015,       44842196.25,          57196.25
OPTIDX    ,NIFTYNXT50,30/12/2025,00068900.00,PE      ,00000150.00,00000309.80,00000150.00,00000309.80,000000000000250,             1050,              042,              031,       72613933.75,         268933.75
OPTIDX    ,NIFTYNXT50,30/12/2025,00069300.00,CE      ,00000140.90,00000140.90,00000016.45,00000016.50,000000000000950,             2350,              094,              047,      162956105.00,         101105.00
OPTIDX    ,NIFTYNXT50,30/12/2025,00069700.00,CE      ,00000043.05,00000045.20,00000003.35,00000003.35,000000000000350,              600,              024,              019,       41833391.25,          13391.25
OPTIDX    ,NIFTYNXT50,30/12/2025,00070500.00,CE      ,00000012.10,00000013.20,00000000.90,00000001.05,000000000004175,            13725,              549,              225,      967685775.00,          73275.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00047000.00,PE      ,00000000.70,00000000.95,00000000.60,00000000.65,000000000011340,             9765,              279,              111,      458961977.25,           6977.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00049000.00,CE      ,00010050.00,00010050.00,00009860.00,00009970.75,000000000007875,             5775,              165,              081,      340203059.00,       57228059.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00049000.00,PE      ,00000000.85,00000001.65,00000000.80,00000000.95,000000000014910,             7175,              205,              083,      351582724.50,           7724.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00049800.00,PE      ,00000001.25,00000002.00,00000001.00,00000001.55,000000000002415,              420,              012,              011,       20916582.75,            582.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00050200.00,PE      ,00000001.30,00000001.30,00000001.30,00000001.30,000000000000385,              035,              001,              001,        1757045.50,             45.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00051000.00,CE      ,00008069.85,00008069.85,00007837.90,00007951.30,000000000012725,             2695,              077,              063,      158828390.00,       21383390.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00051000.00,PE      ,00000001.20,00000002.05,00000001.05,00000001.25,000000000065855,            27405,              783,              279,     1397691191.75,          36191.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00051400.00,PE      ,00000001.80,00000002.45,00000001.60,00000001.75,000000000012250,            13965,              399,              159,      717827915.00,          26915.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00051800.00,PE      ,00000001.85,00000002.80,00000000.90,00000002.05,000000000001085,              840,              024,              019,       43513788.50,           1788.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00052600.00,PE      ,00000001.75,00000002.45,00000001.05,00000001.50,000000000001820,             2170,              062,              028,      114145311.00,           3311.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00053000.00,CE      ,00006056.90,00006063.00,00005824.15,00005941.10,000000000007245,            13020,              372,              358,      766719572.50,       76659572.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00053000.00,PE      ,00000004.85,00000004.90,00000001.00,00000001.30,000000000069755,           100135,             2861,             1024,     5307289113.00,         134113.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00053400.00,PE      ,00000001.15,00000002.25,00000001.10,00000001.45,000000000001190,             8365,              239,              232,      446703419.75,          12419.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00053800.00,PE      ,00000001.65,00000004.80,00000000.80,00000001.55,000000000003465,            11095,              317,              282,      596928206.00,          17206.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00054200.00,PE      ,00000002.00,00000002.45,00000001.00,00000001.50,000000000008750,            26250,              750,              609,     1422792201.25,          42201.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00054600.00,CE      ,00004390.15,00004390.15,00004390.15,00004390.15,000000000000210,              035,              001,              001,        2064655.25,         153655.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00054600.00,PE      ,00000001.50,00000002.25,00000000.95,00000001.55,000000000008400,             9835,              281,              246,      537007052.75,          16052.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00055000.00,CE      ,00004086.45,00004091.50,00003840.00,00003950.35,000000000018445,            15960,              456,              245,      939849071.00,       62049071.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00055000.00,PE      ,00000001.85,00000002.05,00000000.90,00000001.35,000000000415450,           924770,            26422,             6523,    50863790157.25,        1440157.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00055400.00,PE      ,00000002.00,00000002.70,00000001.10,00000001.75,000000000010360,            35805,             1023,              693,     1983668242.50,          71242.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00055800.00,PE      ,00000002.10,00000002.65,00000001.45,00000001.75,000000000017920,            30205,              863,              529,     1685499644.50,          60644.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00056200.00,CE      ,00002630.00,00002630.00,00002630.00,00002630.00,000000000000245,              035,              001,              001,        2059050.00,          92050.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00056200.00,PE      ,00000001.70,00000002.95,00000001.15,00000002.00,000000000017920,           101395,             2897,             1669,     5698621738.25,         222738.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00056600.00,CE      ,00002326.65,00002326.65,00002326.65,00002326.65,000000000000280,              035,              001,              001,        2062432.75,          81432.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00056600.00,PE      ,00000002.30,00000003.25,00000001.40,00000002.20,000000000028175,           252910,             7226,             3443,    14315314266.75,         608266.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00057000.00,CE      ,00002058.10,00002109.80,00001832.05,00001946.70,000000000048405,            32830,              938,              562,     1934983368.50,       63673368.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00057000.00,PE      ,00000002.55,00000003.40,00000001.50,00000002.25,000000000510755,          2671830,            76338,            25826,   152300795650.50,        6485650.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00057400.00,CE      ,00001692.00,00001692.00,00001444.05,00001490.20,000000000004830,              350,              010,              008,       20638143.75,         548143.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00057400.00,PE      ,00000003.70,00000003.75,00000001.75,00000002.75,000000000059955,           792330,            22638,             7570,    45482060279.25,        2318279.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00057800.00,CE      ,00001300.00,00001302.00,00001040.00,00001140.15,000000000006615,             5915,              169,              094,      348642463.75,        6755463.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00057800.00,PE      ,00000004.90,00000004.90,00000001.65,00000003.10,000000000144515,          1506995,            43057,            15783,    87109867314.75,        5556314.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00058200.00,CE      ,00000874.40,00000899.40,00000632.00,00000749.35,000000000009345,            64015,             1829,             1068,     3771118979.25,       45445979.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00058200.00,PE      ,00000011.00,00000011.55,00000004.65,00000006.00,000000000262010,          4532360,           129496,            61952,   263816973549.50,       33621549.50
OPTIDX    ,BANKNIFTY ,30/12/2025,00058600.00,CE      ,00000498.60,00000526.00,00000279.30,00000371.05,000000000047845,          1749230,            49978,            33829,   103139267707.00,      634389707.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00058600.00,PE      ,00000028.40,00000060.15,00000018.20,00000029.00,000000000397180,         14382900,           410940,           221313,   843368584555.00,      530644555.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00059000.00,CE      ,00000179.55,00000208.85,00000062.00,00000097.85,000000002122680,         47202120,          1348632,           733207,  2789850993930.00,     4925913930.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00059000.00,PE      ,00000139.45,00000245.00,00000089.45,00000154.30,000000001358455,         35224385,          1006411,           620318,  2083917479495.25,     5678764495.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00059400.00,CE      ,00000048.65,00000051.15,00000013.30,00000020.15,000000000706510,         11084325,           316695,           155388,   658669208022.00,      260303022.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00059400.00,PE      ,00000387.00,00000590.00,00000336.50,00000479.50,000000000162085,          1449175,            41405,            29283,    86737704942.00,      656709942.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00059800.00,CE      ,00000013.10,00000013.10,00000006.20,00000007.90,000000000542150,          4792900,           136940,            62242,   286654261895.75,       38841895.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00059800.00,PE      ,00000734.00,00000982.65,00000708.00,00000867.05,000000000097160,            93975,             2685,             1736,     5699582964.25,       79877964.25
OPTIDX    ,BANKNIFTY ,30/12/2025,00060200.00,CE      ,00000007.00,00000007.00,00000004.55,00000005.60,000000000299950,          2922185,            83491,            30105,   175931200025.00,       15663025.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00060200.00,PE      ,00001126.80,00001364.45,00001109.00,00001264.30,000000000028700,            10045,              287,              165,      617214899.00,       12505899.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00060600.00,CE      ,00000004.35,00000005.55,00000003.35,00000004.75,000000000136570,          1369900,            39140,            14102,    83021747319.00,        5807319.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00060600.00,PE      ,00001650.00,00001761.45,00001622.35,00001634.00,000000000017255,              875,              025,              018,       54500712.00,        1475712.00
OPTIDX    ,BANKNIFTY ,30/12/2025,00061000.00,CE      ,00000004.25,00000004.50,00000002.50,00000003.90,000000001040655,          4538310,           129666,            49597,   276853244109.75,       16334109.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00061000.00,PE      ,00001908.10,00002174.00,00001900.00,00002062.45,000000000067410,            34055,              973,              465,     2148143635.75,       70788635.75
OPTIDX    ,BANKNIFTY ,30/12/2025,00061400.00,CE      ,00000003.10,00000004.25,00000002.45,00000003.60,000000000065940,           341775,             9765,             4188,    20986178431.75,        1193431.75
