INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,OIL       ,30/12/2025,00000409.65,00000409.65,00000401.55,00000407.30,000000002158800,     1258327420.00,          3095400,             2211,             1883
FUTSTK    ,OIL       ,27/01/2026,00000406.40,00000411.25,00000402.85,00000408.70,000000009970800,     1550850420.00,          3798200,             2713,             2341
FUTSTK    ,OIL       ,24/02/2026,00000404.30,00000410.00,00000404.30,00000407.75,000000000257600,       39882640.00,            98000,              070,              066
FUTSTK    ,ONGC      ,30/12/2025,00000235.13,00000238.48,00000233.94,00000234.46,000000044475750,     7249895662.50,         30777750,            13679,             9943
FUTSTK    ,ONGC      ,27/01/2026,00000236.93,00000239.90,00000235.36,00000235.99,000000093861000,     8159816250.00,         34420500,            15298,            11203
FUTSTK    ,ONGC      ,24/02/2026,00000236.65,00000239.80,00000235.06,00000236.57,000000001804500,      186448162.50,           785250,              349,              311
FUTSTK    ,RBLBANK   ,30/12/2025,00000303.45,00000305.00,00000301.15,00000304.45,000000029025850,     6087482427.50,         20097750,             6330,             2923
FUTSTK    ,RBLBANK   ,27/01/2026,00000306.95,00000306.95,00000303.10,00000306.35,000000062166500,     6569910025.00,         21548725,             6787,             3356
FUTSTK    ,RBLBANK   ,24/02/2026,00000306.00,00000308.40,00000305.45,00000308.30,000000000273050,        7801927.50,            25400,              008,              008
FUTSTK    ,RECLTD    ,30/12/2025,00000358.10,00000359.00,00000353.00,00000355.25,000000045553200,     8872308393.75,         24991275,            19601,            16416
FUTSTK    ,RECLTD    ,27/01/2026,00000361.00,00000361.30,00000355.40,00000357.35,000000059887800,     8916435640.00,         24959200,            17828,            14630
FUTSTK    ,RECLTD    ,24/02/2026,00000358.30,00000360.65,00000355.20,00000357.15,000000004674600,      638550080.00,          1789200,             1278,             1016
FUTSTK    ,RELIANCE  ,30/12/2025,00001554.50,00001557.80,00001544.10,00001546.00,000000026320000,    30839718750.00,         19912500,            39825,            27013
FUTSTK    ,RELIANCE  ,27/01/2026,00001568.90,00001568.90,00001554.60,00001556.00,000000083109500,    31642797000.00,         20295500,            40591,            27209
FUTSTK    ,RELIANCE  ,24/02/2026,00001573.00,00001578.00,00001564.20,00001565.60,000000001436000,      621924150.00,           396500,              793,              645
FUTSTK    ,RVNL      ,30/12/2025,00000392.00,00000400.85,00000366.35,00000367.60,000000004412375,     5867971793.75,         15519625,            11287,            10537
FUTSTK    ,RVNL      ,27/01/2026,00000383.80,00000387.70,00000351.50,00000354.10,000000038080775,     9656305413.75,         26580750,            17430,            15714
FUTSTK    ,RVNL      ,24/02/2026,00000380.00,00000380.00,00000344.50,00000347.10,000000002415600,      666116873.75,          1872700,             1228,             1066
FUTSTK    ,NATIONALUM,30/12/2025,00000308.80,00000311.25,00000299.65,00000301.10,000000015393750,     5935689937.50,         19458750,             5189,             4257
FUTSTK    ,NATIONALUM,27/01/2026,00000311.00,00000313.20,00000301.60,00000303.00,000000047426250,     8215159312.50,         26752500,             7134,             5593
FUTSTK    ,NATIONALUM,24/02/2026,00000310.00,00000311.15,00000300.30,00000301.70,000000002715000,      445111125.00,          1451250,              387,              360
FUTSTK    ,NAUKRI    ,30/12/2025,00001356.10,00001384.60,00001351.80,00001358.40,000000000548625,     2134953487.50,          1568250,             4182,             4072
FUTSTK    ,NAUKRI    ,27/01/2026,00001373.80,00001383.60,00001356.20,00001362.80,000000007560000,     2295808612.50,          1680000,             4480,             4372
FUTSTK    ,NAUKRI    ,24/02/2026,00001386.60,00001390.60,00001368.00,00001372.50,000000000037875,       22685437.50,            16500,              044,              036
FUTSTK    ,NBCC      ,30/12/2025,00000126.30,00000126.30,00000121.71,00000121.98,000000027638000,     4568707325.00,         36939500,             5683,             4352
FUTSTK    ,NBCC      ,27/01/2026,00000126.40,00000126.40,00000122.50,00000122.84,000000081659500,     5995825680.00,         48171500,             7411,             5656
FUTSTK    ,NBCC      ,24/02/2026,00000125.90,00000126.60,00000123.03,00000123.36,000000001118000,      131534000.00,          1053000,              162,              154
FUTSTK    ,NCC       ,30/12/2025,00000158.02,00000163.15,00000156.97,00000160.02,000000012438900,     1165868775.00,          7254900,             2687,             2479
FUTSTK    ,NESTLEIND ,30/12/2025,00001273.00,00001285.80,00001271.00,00001278.00,000000004878000,     4936922450.00,          3861500,             7723,             5810
FUTSTK    ,NESTLEIND ,27/01/2026,00001285.90,00001293.80,00001275.20,00001286.40,000000014798000,     5443407550.00,          4229500,             8459,             6503
FUTSTK    ,NESTLEIND ,24/02/2026,00001284.10,00001295.00,00001283.00,00001287.80,000000000108000,       41900550.00,            32500,              065,              058
FUTSTK    ,NHPC      ,30/12/2025,00000078.26,00000078.38,00000076.47,00000076.76,000000022585600,     1364080192.00,         17638400,             2756,             2174
FUTSTK    ,NHPC      ,27/01/2026,00000078.81,00000078.85,00000077.01,00000077.27,000000055123200,     1809439936.00,         23270400,             3636,             3016
FUTSTK    ,NHPC      ,24/02/2026,00000078.50,00000078.58,00000076.65,00000076.89,000000003942400,      144699072.00,          1868800,              292,              278
FUTSTK    ,NMDC      ,30/12/2025,00000083.10,00000083.86,00000080.42,00000080.94,000000143201250,    12445932892.50,        152556750,            22601,             9376
FUTSTK    ,NMDC      ,27/01/2026,00000083.94,00000084.18,00000080.93,00000081.48,000000309008250,    15688936035.00,        190896750,            28281,            13632
FUTSTK    ,NMDC      ,24/02/2026,00000084.60,00000084.60,00000081.40,00000081.90,000000005926500,      276117457.50,          3321000,              492,              456
FUTSTK    ,NTPC      ,30/12/2025,00000323.95,00000325.70,00000322.75,00000324.95,000000040515000,     8230131975.00,         25353000,            16902,            12212
FUTSTK    ,NTPC      ,27/01/2026,00000327.40,00000327.60,00000324.80,00000326.95,000000068824500,     6452570400.00,         19755000,            13170,             8475
FUTSTK    ,NTPC      ,24/02/2026,00000327.00,00000327.70,00000324.60,00000326.90,000000003876000,      716992875.00,          2196000,             1464,             1428
FUTSTK    ,NUVAMA    ,30/12/2025,00001486.50,00001486.50,00001433.00,00001457.00,000000000753375,     2206302000.00,          1512000,             4032,             3881
FUTSTK    ,NUVAMA    ,27/01/2026,00001500.00,00001500.00,00001439.50,00001465.50,000000002304000,     2658381000.00,          1812000,             3624,             3470
FUTSTK    ,NUVAMA    ,24/02/2026,00001492.50,00001492.50,00001450.00,00001472.00,000000000027000,       27932000.00,            19000,              038,              038
FUTSTK    ,NYKAA     ,30/12/2025,00000258.60,00000260.50,00000257.30,00000259.40,000000026165625,     2916777187.50,         11243750,             3598,             3347
FUTSTK    ,NYKAA     ,27/01/2026,00000261.80,00000261.80,00000258.30,00000260.20,000000033500000,     3236587500.00,         12428125,             3977,             3714
FUTSTK    ,NYKAA     ,24/02/2026,00000259.00,00000261.45,00000259.00,00000260.35,000000000300000,       23574843.75,            90625,              029,              024
FUTSTK    ,TATACONSUM,30/12/2025,00001172.00,00001203.50,00001169.50,00001194.40,000000002977700,     3727158930.00,          3140500,             5710,             4622
FUTSTK    ,TATACONSUM,27/01/2026,00001175.60,00001209.30,00001174.40,00001202.60,000000010445600,     4771303900.00,          3990800,             7256,             6023
FUTSTK    ,TATACONSUM,24/02/2026,00001187.30,00001212.80,00001187.30,00001210.90,000000000099550,       56975985.00,            47300,              086,              071
FUTSTK    ,TATAELXSI ,30/12/2025,00005379.50,00005379.50,00005283.00,00005321.00,000000000653100,     1779632400.00,           334900,             3349,             2473
FUTSTK    ,TATAELXSI ,27/01/2026,00005390.00,00005400.50,00005317.00,00005352.00,000000001206100,     1954818800.00,           365600,             3656,             2623
FUTSTK    ,TATAELXSI ,24/02/2026,00005382.00,00005415.00,00005339.00,00005376.50,000000000038400,       50520850.00,             9400,              094,              093
FUTSTK    ,TATAPOWER ,30/12/2025,00000380.00,00000380.70,00000375.30,00000376.50,000000023126050,     5491928867.50,         14555100,            10038,             8439
FUTSTK    ,TATAPOWER ,27/01/2026,00000382.30,00000383.00,00000377.65,00000378.80,000000041209000,     6069102890.00,         15990600,            11028,             9427
FUTSTK    ,TATAPOWER ,24/02/2026,00000383.40,00000385.30,00000379.85,00000381.00,000000001202050,      206561997.50,           540850,              373,              351
FUTSTK    ,TATASTEEL ,30/12/2025,00000169.81,00000174.07,00000168.93,00000171.98,000000077462000,    14453368325.00,         83754000,            15228,            12637
FUTSTK    ,TATASTEEL ,27/01/2026,00000169.30,00000175.20,00000169.30,00000173.07,000000226820000,    16180171865.00,         93137000,            16934,            14119
FUTSTK    ,TATASTEEL ,24/02/2026,00000171.67,00000176.41,00000171.67,00000174.26,000000004378000,      454908685.00,          2601500,              473,              451
FUTSTK    ,TATATECH  ,30/12/2025,00000658.20,00000658.20,00000647.85,00000652.75,000000002992800,     1959908600.00,          3004800,             3756,             3151
FUTSTK    ,TATATECH  ,27/01/2026,00000656.05,00000658.60,00000649.60,00000653.35,000000009744800,     2132456960.00,          3264800,             4081,             3390
FUTSTK    ,TATATECH  ,24/02/2026,00000657.75,00000661.15,00000652.75,00000656.10,000000000556000,       91378080.00,           139200,              174,              167
FUTSTK    ,TCS       ,30/12/2025,00003271.00,00003288.30,00003244.30,00003252.50,000000010088225,    15628949822.50,          4799025,            27423,            22581
FUTSTK    ,TCS       ,27/01/2026,00003280.00,00003293.80,00003254.00,00003261.90,000000015617875,    14968916952.50,          4584475,            26197,            21024
FUTSTK    ,TCS       ,24/02/2026,00003297.90,00003306.00,00003274.10,00003282.20,000000000405300,      399138792.50,           121450,              694,              625
FUTSTK    ,TECHM     ,30/12/2025,00001608.00,00001630.90,00001608.00,00001610.90,000000008874000,     9814602240.00,          6069000,            10115,             8246
FUTSTK    ,TECHM     ,27/01/2026,00001630.00,00001638.90,00001617.40,00001620.00,000000017878800,     9991371540.00,          6147600,            10246,             8363
FUTSTK    ,TECHM     ,24/02/2026,00001635.90,00001645.90,00001624.30,00001630.60,000000000111000,       55934760.00,            34200,              057,              057
FUTSTK    ,TIINDIA   ,30/12/2025,00002602.50,00002613.40,00002569.80,00002597.90,000000001392000,     2315021320.00,           893000,             4465,             3211
FUTSTK    ,TIINDIA   ,27/01/2026,00002617.40,00002629.50,00002587.80,00002615.30,000000003043400,     2469360700.00,           946000,             4730,             3425
FUTSTK    ,TIINDIA   ,24/02/2026,00002620.90,00002635.80,00002609.20,00002622.00,000000000027200,        9977680.00,             3800,              019,              019
FUTSTK    ,TITAGARH  ,30/12/2025,00000899.45,00000924.30,00000893.10,00000910.75,000000002188050,     3500507168.75,          3848300,             5308,             4876
FUTSTK    ,TITAN     ,30/12/2025,00004009.00,00004023.00,00003972.10,00003979.50,000000002587550,     8027503067.50,          2008125,            11475,             9509
FUTSTK    ,TITAN     ,27/01/2026,00004045.00,00004050.00,00004000.00,00004007.80,000000008723925,     9443089547.50,          2345875,            13405,            11166
FUTSTK    ,TITAN     ,24/02/2026,00004055.40,00004071.10,00004025.00,00004030.40,000000000131425,      130451055.00,            32200,              184,              172
FUTSTK    ,TMPV      ,30/12/2025,00000358.25,00000363.20,00000358.25,00000359.20,000000025020000,     6859790960.00,         19048800,            23811,            19139
FUTSTK    ,TMPV      ,27/01/2026,00000360.40,00000365.50,00000359.50,00000361.20,000000074800000,     9121148560.00,         25182400,            31478,            26134
FUTSTK    ,TMPV      ,24/02/2026,00000363.30,00000367.30,00000362.40,00000363.30,000000003006400,      409882080.00,          1124800,             1406,             1083
FUTSTK    ,TORNTPHARM,30/12/2025,00003787.00,00003815.90,00003770.20,00003778.80,000000000466250,     2682122950.00,           707000,             2828,             2338
FUTSTK    ,TORNTPHARM,27/01/2026,00003819.70,00003843.50,00003794.60,00003804.40,000000002153000,     3041722250.00,           796750,             3187,             2682
FUTSTK    ,TORNTPHARM,24/02/2026,00003826.80,00003826.80,00003797.20,00003797.20,000000000006000,        3816775.00,             1000,              004,              003
FUTSTK    ,TORNTPOWER,30/12/2025,00001312.20,00001312.20,00001275.20,00001281.00,000000000873750,      873960150.00,           681750,             1818,             1706
FUTSTK    ,TORNTPOWER,27/01/2026,00001308.50,00001311.50,00001283.50,00001289.40,000000002273750,     1005774910.00,           779450,             1834,             1656
FUTSTK    ,TORNTPOWER,24/02/2026,00001303.00,00001303.00,00001282.00,00001286.60,000000000037400,       26802200.00,            20825,              049,              042
FUTSTK    ,TRENT     ,30/12/2025,00004260.00,00004314.40,00004205.10,00004219.40,000000002591600,     7430425510.00,          1749800,            17498,            15061
FUTSTK    ,TRENT     ,27/01/2026,00004344.00,00004350.20,00004231.30,00004245.40,000000006904500,     7377365330.00,          1726600,            17266,            14709
FUTSTK    ,TRENT     ,24/02/2026,00004356.70,00004360.60,00004260.00,00004277.40,000000000195300,      392702300.00,            91400,              914,              827
FUTSTK    ,TVSMOTOR  ,30/12/2025,00003633.30,00003644.40,00003570.40,00003576.40,000000002857400,     8511079955.00,          2369500,            13540,            10374
FUTSTK    ,TVSMOTOR  ,27/01/2026,00003661.40,00003693.20,00003595.00,00003599.00,000000007277375,     9805740455.00,          2711800,            15496,            12184
FUTSTK    ,TVSMOTOR  ,24/02/2026,00003680.00,00003680.00,00003614.00,00003614.40,000000000037800,       92821610.00,            25550,              146,              097
FUTSTK    ,ULTRACEMCO,30/12/2025,00011745.00,00011813.00,00011740.00,00011781.00,000000000671950,     5376378900.00,           456200,             9124,             7093
FUTSTK    ,ULTRACEMCO,27/01/2026,00011888.00,00011893.00,00011821.00,00011858.00,000000002729750,     5904774300.00,           497750,             9955,             7772
FUTSTK    ,ULTRACEMCO,24/02/2026,00011932.00,00011970.00,00011915.00,00011931.00,000000000019000,       60884400.00,             5100,              102,              101
FUTSTK    ,UNIONBANK ,30/12/2025,00000150.15,00000150.54,00000148.70,00000149.27,000000035143350,     3477290227.50,         23253375,             5255,             4242
FUTSTK    ,UNIONBANK ,27/01/2026,00000151.59,00000151.59,00000149.64,00000150.12,000000067441425,     4418446486.50,         29373150,             6638,             5354
