INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,INDUSINDBK,27/01/2026,00000848.00,00000865.70,00000843.00,00000855.20,000000026032300,    11411296540.00,         13309800,            19014,            13119
FUTSTK    ,INDUSINDBK,24/02/2026,00000849.95,00000868.50,00000849.95,00000859.65,000000000623000,      125042855.00,           144900,              207,              181
FUTSTK    ,INDUSTOWER,30/12/2025,00000425.15,00000427.35,00000419.65,00000420.20,000000044857900,     9604799740.00,         22771500,            13395,             8371
FUTSTK    ,INDUSTOWER,27/01/2026,00000430.00,00000430.20,00000422.40,00000423.00,000000059568000,    10281642585.00,         24209700,            14241,             8896
FUTSTK    ,INDUSTOWER,24/02/2026,00000428.20,00000429.10,00000425.00,00000425.15,000000000290700,       33337170.00,            78200,              046,              044
FUTSTK    ,INFY      ,30/12/2025,00001661.00,00001666.60,00001652.40,00001655.70,000000028797200,    25915559560.00,         15642000,            39105,            26325
FUTSTK    ,INFY      ,27/01/2026,00001670.00,00001675.20,00001661.10,00001663.80,000000057993200,    24507678520.00,         14713200,            36783,            24234
FUTSTK    ,INFY      ,24/02/2026,00001685.00,00001685.40,00001671.20,00001674.00,000000000495200,      177626440.00,           106000,              265,              243
FUTSTK    ,INOXWIND  ,30/12/2025,00000127.09,00000129.18,00000126.04,00000126.49,000000054302112,     2376608136.56,         18676576,             5708,             5012
FUTSTK    ,INOXWIND  ,27/01/2026,00000127.04,00000129.50,00000126.78,00000127.32,000000039414375,     2420169251.50,         18918900,             5292,             4663
FUTSTK    ,INOXWIND  ,24/02/2026,00000130.03,00000130.10,00000127.80,00000128.03,000000001526525,      175026816.25,          1362075,              381,              172
FUTSTK    ,IOC       ,30/12/2025,00000161.04,00000162.11,00000159.75,00000160.51,000000056320875,     4190404188.75,         26125125,             5359,             3857
FUTSTK    ,IOC       ,27/01/2026,00000162.28,00000163.10,00000160.71,00000161.58,000000055345875,     4251384832.50,         26339625,             5403,             3908
FUTSTK    ,IOC       ,24/02/2026,00000163.45,00000164.01,00000161.84,00000162.46,000000001209000,       73557851.25,           453375,              093,              092
FUTSTK    ,IRCTC     ,30/12/2025,00000680.60,00000714.50,00000680.60,00000708.05,000000006746250,     8290567818.75,         11797625,            13483,            11674
FUTSTK    ,IRCTC     ,27/01/2026,00000682.25,00000717.60,00000682.25,00000711.05,000000013425125,     9411864218.75,         13328875,            15233,            13703
FUTSTK    ,IRCTC     ,24/02/2026,00000687.75,00000718.60,00000686.50,00000712.80,000000000860125,      440800237.50,           623000,              712,              658
FUTSTK    ,IREDA     ,30/12/2025,00000137.32,00000143.60,00000137.18,00000141.59,000000016801500,     4117906200.00,         28986900,             8402,             7438
FUTSTK    ,IREDA     ,27/01/2026,00000136.08,00000142.30,00000136.08,00000139.50,000000036666600,     4399263946.50,         31305300,             9074,             8153
FUTSTK    ,IREDA     ,24/02/2026,00000136.20,00000142.05,00000136.20,00000139.04,000000003032550,      258234432.00,          1842300,              534,              456
FUTSTK    ,IRFC      ,30/12/2025,00000122.01,00000134.36,00000121.89,00000133.78,000000020625250,     6962041365.00,         53312000,            12544,            11191
FUTSTK    ,IRFC      ,27/01/2026,00000122.01,00000135.00,00000122.00,00000134.45,000000035215500,     8187258607.50,         62237000,            14644,            13119
FUTSTK    ,IRFC      ,24/02/2026,00000123.52,00000135.63,00000123.19,00000135.18,000000002031500,      441763487.50,          3344750,              787,              702
FUTSTK    ,ITC       ,30/12/2025,00000405.10,00000407.20,00000404.15,00000404.50,000000085249600,    11228554400.00,         27732800,            17333,            14597
FUTSTK    ,ITC       ,27/01/2026,00000409.20,00000409.65,00000406.95,00000407.20,000000114657600,    11481315520.00,         28169600,            17606,            14830
FUTSTK    ,ITC       ,24/02/2026,00000406.00,00000407.00,00000404.75,00000405.15,000000003529600,      193268080.00,           476800,              298,              285
FUTSTK    ,M&M       ,30/12/2025,00003645.00,00003645.00,00003610.20,00003617.50,000000008141200,    13846709500.00,          3824400,            19122,            14606
FUTSTK    ,M&M       ,27/01/2026,00003665.00,00003665.00,00003634.10,00003641.00,000000013654200,    13463722540.00,          3694400,            18472,            14195
FUTSTK    ,M&M       ,24/02/2026,00003682.00,00003682.00,00003654.20,00003662.60,000000000149800,       63024920.00,            17200,              086,              080
FUTSTK    ,MANAPPURAM,30/12/2025,00000317.80,00000318.25,00000310.20,00000313.20,000000023415000,     4930433100.00,         15681000,             5227,             4202
FUTSTK    ,MANAPPURAM,27/01/2026,00000317.90,00000320.35,00000312.30,00000315.20,000000026163000,     5445520650.00,         17211000,             5737,             4568
FUTSTK    ,MANAPPURAM,24/02/2026,00000318.45,00000321.70,00000313.50,00000316.45,000000000315000,       96059700.00,           303000,              101,              093
FUTSTK    ,MANKIND   ,30/12/2025,00002192.10,00002202.10,00002169.00,00002191.40,000000001201050,     1383429420.00,           633825,             2817,             2666
FUTSTK    ,MANKIND   ,27/01/2026,00002215.50,00002216.90,00002183.00,00002205.50,000000001520325,     1543510080.00,           702675,             3123,             2933
FUTSTK    ,MANKIND   ,24/02/2026,00002220.00,00002220.00,00002198.10,00002217.30,000000000022275,        8442990.00,             3825,              017,              017
FUTSTK    ,MARICO    ,30/12/2025,00000737.10,00000745.85,00000733.50,00000741.95,000000018308400,     7117725780.00,          9628800,             8024,             7498
FUTSTK    ,MARICO    ,27/01/2026,00000740.00,00000750.95,00000737.85,00000747.05,000000026582400,     7262085540.00,          9758400,             8132,             7568
FUTSTK    ,MARICO    ,24/02/2026,00000742.00,00000749.50,00000742.00,00000748.00,000000000038400,        6267240.00,             8400,              007,              007
FUTSTK    ,MARUTI    ,30/12/2025,00016586.00,00016686.00,00016539.00,00016614.00,000000001500900,    15267683800.00,           919600,            18392,            15068
FUTSTK    ,MARUTI    ,27/01/2026,00016790.00,00016800.00,00016658.00,00016726.00,000000002295050,    15168806000.00,           907250,            18145,            15379
FUTSTK    ,MARUTI    ,24/02/2026,00016857.00,00016871.00,00016761.00,00016814.00,000000000022450,       59694250.00,             3550,              071,              067
FUTSTK    ,MAXHEALTH ,30/12/2025,00001092.80,00001092.80,00001069.60,00001075.90,000000010982475,     6386839515.00,          5945625,            11325,             9458
FUTSTK    ,MAXHEALTH ,27/01/2026,00001081.70,00001089.20,00001076.40,00001082.90,000000013892550,     6186785115.00,          5721975,            10899,             9083
FUTSTK    ,MAXHEALTH ,24/02/2026,00001091.20,00001091.30,00001085.60,00001089.70,000000000182700,       12571230.00,            11550,              022,              021
FUTSTK    ,MAZDOCK   ,30/12/2025,00002549.00,00002631.00,00002526.90,00002547.20,000000002095975,     5815121497.50,          2245075,            12829,            11713
FUTSTK    ,MAZDOCK   ,27/01/2026,00002548.20,00002646.80,00002540.00,00002559.70,000000002645000,     5485535440.00,          2110800,            10554,             9418
FUTSTK    ,MAZDOCK   ,24/02/2026,00002600.00,00002660.00,00002559.80,00002573.40,000000000139800,      305832720.00,           117400,              587,              478
FUTSTK    ,MCX       ,30/12/2025,00010893.00,00011103.00,00010822.00,00011031.00,000000001156375,    14606182500.00,          1332000,            10656,             8729
FUTSTK    ,MCX       ,27/01/2026,00010921.00,00011177.00,00010900.00,00011109.00,000000002238000,    14271044875.00,          1292875,            10343,             8459
FUTSTK    ,MCX       ,24/02/2026,00010982.00,00011244.00,00010965.00,00011175.00,000000000078000,      368450625.00,            33125,              265,              222
FUTSTK    ,MFSL      ,30/12/2025,00001676.70,00001680.00,00001664.70,00001672.30,000000005113200,     5376584040.00,          3218000,             8045,             6561
FUTSTK    ,MFSL      ,27/01/2026,00001686.60,00001690.50,00001674.30,00001684.10,000000005755600,     5431728280.00,          3229200,             8073,             6601
FUTSTK    ,MFSL      ,24/02/2026,00001689.40,00001698.00,00001689.40,00001692.10,000000000008400,        4063400.00,             2400,              006,              006
FUTSTK    ,MOTHERSON ,30/12/2025,00000119.11,00000120.97,00000118.23,00000119.14,000000120017250,     7157621658.00,         59857950,             9733,             7319
FUTSTK    ,MOTHERSON ,27/01/2026,00000120.44,00000121.74,00000119.11,00000119.91,000000103104750,     5946877369.50,         49384500,             8030,             6176
FUTSTK    ,MOTHERSON ,24/02/2026,00000121.48,00000122.34,00000119.94,00000120.69,000000001888050,      101059752.00,           836400,              136,              115
FUTSTK    ,MPHASIS   ,30/12/2025,00002904.80,00002910.00,00002836.30,00002846.00,000000003261500,     4825402725.00,          1684100,             6124,             4869
FUTSTK    ,MPHASIS   ,27/01/2026,00002940.90,00002940.90,00002854.90,00002864.60,000000004024350,     4975311247.50,          1725075,             6273,             5044
FUTSTK    ,MPHASIS   ,24/02/2026,00002940.00,00002940.00,00002877.00,00002882.90,000000000021725,       35218260.00,            12100,              044,              041
FUTSTK    ,MUTHOOTFIN,30/12/2025,00003836.00,00003841.00,00003778.10,00003788.40,000000002046275,     4484107540.00,          1176450,             4278,             3689
FUTSTK    ,MUTHOOTFIN,27/01/2026,00003845.00,00003865.90,00003802.20,00003813.60,000000002647150,     4757990132.50,          1239700,             4508,             3943
FUTSTK    ,MUTHOOTFIN,24/02/2026,00003868.40,00003880.10,00003825.00,00003830.30,000000000056375,       48781122.50,            12650,              046,              044
FUTSTK    ,YESBANK   ,30/12/2025,00000021.72,00000021.74,00000021.44,00000021.51,000000571089300,     5424537573.00,        251070300,             8073,             5114
FUTSTK    ,YESBANK   ,27/01/2026,00000021.81,00000021.88,00000021.58,00000021.65,000000600665400,     5438564606.00,        250106200,             8042,             5121
FUTSTK    ,YESBANK   ,24/02/2026,00000021.94,00000021.99,00000021.73,00000021.79,000000028518700,      100643021.00,          4602800,              148,              145
FUTIDX    ,NIFTY     ,30/12/2025,00026139.00,00026149.00,00026041.00,00026060.20,000000012924450,   155465606242.50,          5961375,            79485,            54528
FUTIDX    ,NIFTY     ,27/01/2026,00026330.00,00026330.00,00026213.00,00026234.50,000000005500625,   100736832092.00,          3838315,            59051,            41182
FUTIDX    ,NIFTY     ,24/02/2026,00026461.00,00026469.00,00026353.60,00026369.10,000000000785135,     5514846746.50,           208975,             3215,             2780
FUTIDX    ,FINNIFTY  ,30/12/2025,00027583.60,00027583.70,00027424.00,00027449.20,000000000036075,      653631134.00,            23790,              366,              336
FUTIDX    ,FINNIFTY  ,27/01/2026,00027532.00,00027870.00,00027532.00,00027622.10,000000000009420,      258580530.00,             9360,              156,              147
* - OPEN_INT as available in the trading system at the end of trading hours.                                                                                                                                                                                                                                                                                                                                                                                                                                        
